Year,Month,Day,BeginHour,Vp,Dp,Bz,Kp3,
2015.00,10.00,30.00,1200.00,336.20,4.50,0.90,2.67,
2015.00,10.00,30.00,1500.00,355.80,7.30,1.70,3.00,
2015.00,10.00,30.00,1800.00,379.40,12.50,-0.20,1.67,
2015.00,10.00,30.00,2100.00,329.50,3.70,2.90,3.00,
2015.00,10.00,31.00,0.00,339.70,6.00,3.50,0.33,
2015.00,10.00,31.00,300.00,346.00,3.80,3.10,0.33,
2015.00,10.00,31.00,600.00,349.90,4.40,5.10,0.67,
2015.00,10.00,31.00,900.00,377.70,6.20,1.20,1.33,
2015.00,10.00,31.00,1200.00,354.10,6.00,4.00,2.00,
2015.00,10.00,31.00,1500.00,348.30,5.60,4.20,1.67,
2015.00,10.00,31.00,1800.00,346.30,6.00,0.90,2.00,
2015.00,11.00,1.00,0.00,347.80,5.80,2.50,1.33,
2015.00,11.00,1.00,300.00,363.00,19.30,-2.20,3.33,
2015.00,11.00,1.00,600.00,347.70,6.70,4.70,2.33,
2015.00,11.00,1.00,900.00,362.30,6.90,-0.80,2.33,
2015.00,11.00,1.00,1200.00,363.90,6.70,-1.10,3.00,
2015.00,11.00,1.00,1500.00,355.10,6.00,0.20,1.67,
2015.00,11.00,1.00,1800.00,357.80,8.30,0.20,2.33,
2015.00,11.00,1.00,2100.00,330.50,6.80,1.80,0.67,
2015.00,11.00,2.00,0.00,330.90,7.30,-1.10,0.33,
2015.00,11.00,2.00,300.00,337.70,6.50,-2.90,0.00,
2015.00,11.00,2.00,600.00,335.10,6.60,-2.10,0.33,
2015.00,11.00,2.00,900.00,338.10,5.90,-2.50,0.33,
2015.00,11.00,2.00,1200.00,344.40,11.00,-6.20,2.67,
2015.00,11.00,2.00,1500.00,325.10,5.60,-3.20,2.33,
2015.00,11.00,2.00,1800.00,320.60,4.60,1.00,0.00,
2015.00,11.00,2.00,2100.00,310.10,8.40,-0.30,1.33,
2015.00,11.00,3.00,0.00,319.90,24.50,-3.80,2.33,
2015.00,11.00,3.00,300.00,355.60,75.80,-1.10,3.33,
2015.00,11.00,3.00,600.00,403.70,88.00,-3.10,5.00,
2015.00,11.00,3.00,900.00,519.30,9.00,12.90,4.67,
2015.00,11.00,3.00,1200.00,664.80,3.80,2.50,4.33,
2015.00,11.00,3.00,1500.00,635.30,4.70,5.70,4.33,
2015.00,11.00,3.00,1800.00,688.00,2.90,-2.50,4.67,
2015.00,11.00,3.00,2100.00,696.90,1.80,-1.70,3.33,
2015.00,11.00,4.00,0.00,679.80,1.80,-1.20,4.33,
2015.00,11.00,4.00,300.00,680.40,3.60,-1.20,5.33,
2015.00,11.00,4.00,600.00,717.90,4.70,-2.90,5.00,
2015.00,11.00,4.00,900.00,675.80,2.90,-3.50,4.33,
2015.00,11.00,4.00,1200.00,642.40,1.80,-2.60,5.00,
2015.00,11.00,4.00,1500.00,656.10,1.50,2.30,2.67,
2015.00,11.00,4.00,1800.00,634.60,3.10,3.50,2.33,
2015.00,11.00,4.00,2100.00,569.10,2.20,2.40,2.00,
2015.00,11.00,5.00,0.00,561.70,1.50,-0.20,2.33,
2015.00,11.00,5.00,300.00,548.60,1.60,-0.40,1.67,
2015.00,11.00,5.00,600.00,553.30,2.00,0.00,3.67,
2015.00,11.00,5.00,900.00,555.40,2.40,-3.50,3.33,
2015.00,11.00,5.00,1200.00,549.00,1.80,-1.40,2.67,
2015.00,11.00,5.00,1500.00,532.60,2.60,-2.40,4.00,
2015.00,11.00,5.00,1800.00,527.80,1.80,-0.60,3.00,
2015.00,11.00,5.00,2100.00,538.80,1.50,-2.50,3.00,
2015.00,11.00,6.00,0.00,511.30,2.30,-1.40,3.67,
2015.00,11.00,6.00,300.00,491.70,1.10,-1.10,2.00,
2015.00,11.00,6.00,600.00,481.70,1.90,-2.00,2.00,
2015.00,11.00,6.00,900.00,477.80,2.20,1.10,2.33,
2015.00,11.00,6.00,1200.00,459.80,2.80,0.20,2.00,
2015.00,11.00,6.00,1500.00,463.30,4.30,0.70,1.33,
2015.00,11.00,6.00,1800.00,555.70,1.90,3.20,4.00,
2015.00,11.00,6.00,2100.00,568.00,5.50,10.60,4.33,
2015.00,11.00,7.00,0.00,599.60,4.90,11.60,4.67,
2015.00,11.00,7.00,300.00,681.00,3.30,-10.80,6.00,
2015.00,11.00,7.00,600.00,581.10,3.20,-8.30,6.00,
2015.00,11.00,7.00,900.00,564.80,2.40,-5.60,4.67,
2015.00,11.00,7.00,1200.00,550.30,2.00,-2.70,4.00,
2015.00,11.00,7.00,1500.00,534.20,1.40,0.60,3.33,
2015.00,11.00,7.00,1800.00,526.60,1.60,-0.20,3.33,
2015.00,11.00,7.00,2100.00,487.20,1.30,7.90,1.00,
2015.00,11.00,8.00,0.00,472.10,1.90,11.20,1.33,
2015.00,11.00,8.00,300.00,486.70,1.80,8.80,0.67,
2015.00,11.00,8.00,600.00,474.20,2.30,4.50,0.67,
2015.00,11.00,8.00,900.00,477.10,2.00,2.90,2.00,
2015.00,11.00,8.00,1200.00,464.60,2.70,-5.20,3.33,
2015.00,11.00,8.00,1500.00,472.90,1.90,0.00,3.00,
2015.00,11.00,8.00,1800.00,497.60,2.00,-5.20,4.33,
2015.00,11.00,8.00,2100.00,523.50,2.30,-2.70,4.00,
2015.00,11.00,9.00,0.00,468.50,2.50,-2.20,4.00,
2015.00,11.00,9.00,300.00,493.40,2.20,-3.50,3.67,
2015.00,11.00,9.00,600.00,473.50,2.70,-3.60,4.00,
2015.00,11.00,9.00,900.00,485.40,4.20,-4.30,3.67,
2015.00,11.00,9.00,1200.00,471.70,3.40,-5.00,3.00,
2015.00,11.00,9.00,1500.00,506.00,2.40,-1.40,3.67,
2015.00,11.00,9.00,1800.00,524.20,2.10,-0.50,4.00,
2015.00,11.00,9.00,2100.00,587.10,2.70,0.00,4.67,
2015.00,11.00,10.00,0.00,604.90,3.30,1.20,4.33,
2015.00,11.00,10.00,300.00,600.60,2.90,0.20,4.00,
2015.00,11.00,10.00,600.00,631.80,2.40,-4.20,5.00,
2015.00,11.00,10.00,900.00,663.90,2.40,-2.70,5.33,
2015.00,11.00,10.00,1200.00,667.00,1.90,-0.60,5.33,
2015.00,11.00,10.00,1800.00,664.60,1.30,3.70,3.67,
2015.00,11.00,10.00,2100.00,679.20,1.90,0.10,3.67,
2015.00,11.00,11.00,0.00,666.40,1.70,-1.10,4.67,
2015.00,11.00,11.00,300.00,710.80,2.20,-0.40,3.00,
2015.00,11.00,11.00,600.00,710.50,1.60,-3.10,4.00,
2015.00,11.00,11.00,900.00,692.20,1.40,-0.30,3.00,
2015.00,11.00,11.00,1200.00,668.80,1.40,-1.10,3.67,
2015.00,11.00,11.00,1800.00,675.60,1.20,0.00,3.67,
2015.00,11.00,11.00,2100.00,622.60,0.70,0.50,1.33,
2015.00,11.00,12.00,0.00,573.00,0.90,0.40,1.00,
2015.00,11.00,12.00,300.00,523.60,0.90,-0.30,0.33,
2015.00,11.00,12.00,600.00,504.80,1.00,-1.60,1.33,
2015.00,11.00,12.00,900.00,502.90,1.80,-0.60,1.67,
2015.00,11.00,12.00,1200.00,466.90,1.50,-0.20,0.67,
2015.00,11.00,12.00,1500.00,461.80,1.40,-0.90,1.00,
2015.00,11.00,12.00,1800.00,449.50,3.40,-0.50,0.67,
2015.00,11.00,12.00,2100.00,426.30,2.70,-1.50,1.00,
2015.00,11.00,13.00,0.00,400.80,3.10,-0.50,1.67,
2015.00,11.00,13.00,300.00,382.00,3.40,-1.10,1.33,
2015.00,11.00,13.00,600.00,364.70,4.50,-1.50,1.00,
2015.00,11.00,13.00,900.00,391.10,8.60,-2.80,2.33,
2015.00,11.00,13.00,1200.00,407.90,13.80,-5.80,3.00,
2015.00,11.00,13.00,1500.00,426.90,8.50,0.90,3.67,
2015.00,11.00,13.00,1800.00,467.20,6.30,1.10,3.67,
2015.00,11.00,13.00,2100.00,464.80,5.00,-3.30,3.67,
2015.00,11.00,14.00,0.00,472.30,4.50,0.50,3.00,
2015.00,11.00,14.00,300.00,467.20,3.50,-1.10,2.33,
2015.00,11.00,14.00,600.00,466.50,3.20,0.10,2.00,
2015.00,11.00,14.00,900.00,451.50,2.60,-1.40,2.00,
2015.00,11.00,14.00,1200.00,461.90,3.60,-2.90,2.00,
2015.00,11.00,14.00,1500.00,451.60,3.80,0.40,1.33,
2015.00,11.00,14.00,1800.00,439.30,4.60,0.40,1.33,
2015.00,11.00,14.00,2100.00,445.10,8.60,-0.10,2.33,
2015.00,11.00,15.00,0.00,420.20,6.00,1.70,2.00,
2015.00,11.00,15.00,300.00,409.10,6.10,-1.60,2.33,
2015.00,11.00,15.00,600.00,385.80,5.60,-2.70,1.33,
2015.00,11.00,15.00,900.00,386.30,9.00,-1.80,2.00,
2015.00,11.00,15.00,1200.00,413.30,8.50,1.90,1.33,
2015.00,11.00,15.00,1500.00,421.40,10.80,5.70,1.33,
2015.00,11.00,15.00,1800.00,405.70,5.70,-1.10,2.00,
2015.00,11.00,15.00,2100.00,400.20,5.40,-4.80,3.00,
2015.00,11.00,16.00,0.00,391.70,3.70,-5.60,3.33,
2015.00,11.00,16.00,300.00,384.90,5.60,-2.30,2.67,
2015.00,11.00,16.00,600.00,380.10,8.60,-3.80,2.33,
2015.00,11.00,16.00,900.00,380.10,7.90,-3.60,2.33,
2015.00,11.00,16.00,1200.00,374.00,6.30,-6.60,3.00,
2015.00,11.00,16.00,1500.00,373.50,8.50,-4.10,2.67,
2015.00,11.00,16.00,1800.00,370.40,9.40,-1.40,2.33,
2015.00,11.00,16.00,2100.00,370.50,7.60,-0.30,2.67,
2015.00,11.00,17.00,0.00,373.40,9.20,-2.70,1.67,
2015.00,11.00,17.00,300.00,371.80,7.60,0.60,3.00,
2015.00,11.00,17.00,600.00,366.80,8.00,-1.10,1.00,
2015.00,11.00,17.00,900.00,368.40,13.90,-1.50,1.33,
2015.00,11.00,17.00,1200.00,366.60,11.70,-2.90,0.67,
2015.00,11.00,17.00,1500.00,368.50,5.90,-2.80,2.67,
2015.00,11.00,17.00,1800.00,367.00,7.90,-1.70,2.67,
2015.00,11.00,17.00,2100.00,368.90,8.80,0.60,1.67,
2015.00,11.00,18.00,0.00,369.00,8.20,-2.00,0.67,
2015.00,11.00,18.00,300.00,370.30,7.70,3.30,2.67,
2015.00,11.00,18.00,600.00,370.60,7.70,-2.80,1.67,
2015.00,11.00,18.00,900.00,370.00,5.50,-4.10,2.33,
2015.00,11.00,18.00,1200.00,383.60,5.80,-1.00,2.00,
2015.00,11.00,18.00,1500.00,419.10,7.00,3.30,3.00,
2015.00,11.00,18.00,1800.00,420.40,7.00,3.70,3.67,
2015.00,11.00,18.00,2100.00,468.50,9.70,-6.90,5.00,
2015.00,11.00,19.00,0.00,476.40,15.30,-2.60,3.67,
2015.00,11.00,19.00,300.00,458.00,7.00,2.80,2.00,
2015.00,11.00,19.00,600.00,446.10,6.20,0.90,1.67,
2015.00,11.00,19.00,900.00,435.40,5.90,-1.60,3.00,
2015.00,11.00,19.00,1200.00,427.50,6.50,2.30,1.67,
2015.00,11.00,19.00,1500.00,414.80,7.00,4.00,0.33,
2015.00,11.00,19.00,1800.00,403.60,6.20,4.10,1.00,
2015.00,11.00,19.00,2100.00,397.70,6.50,3.90,0.33,
2015.00,11.00,20.00,0.00,400.30,9.40,1.60,0.33,
2015.00,11.00,20.00,300.00,392.10,7.10,4.60,1.00,
2015.00,11.00,20.00,600.00,377.30,27.50,2.50,2.33,
2015.00,11.00,20.00,900.00,378.80,7.90,3.60,2.33,
2015.00,11.00,20.00,1200.00,377.80,6.30,5.80,0.33,
2015.00,11.00,20.00,1500.00,374.00,5.60,6.40,0.00,
2015.00,11.00,20.00,1800.00,378.80,10.90,6.90,0.00,
2015.00,11.00,20.00,2100.00,406.00,7.90,4.80,1.00,
2015.00,11.00,21.00,0.00,412.20,4.60,-2.60,2.00,
2015.00,11.00,21.00,300.00,402.60,5.60,-0.20,1.00,
2015.00,11.00,21.00,600.00,399.10,6.20,1.00,0.33,
2015.00,11.00,21.00,900.00,408.70,6.30,2.90,0.33,
2015.00,11.00,21.00,1200.00,392.20,4.90,2.00,0.00,
2015.00,11.00,21.00,1800.00,367.10,7.60,1.50,0.33,
2015.00,11.00,21.00,2100.00,363.40,7.40,2.90,0.33,
2015.00,11.00,22.00,0.00,355.40,5.70,1.10,0.67,
2015.00,11.00,22.00,300.00,357.00,6.50,1.30,0.67,
2015.00,11.00,22.00,600.00,354.90,6.30,0.50,0.67,
2015.00,11.00,22.00,1200.00,336.30,3.60,1.10,0.00,
2015.00,11.00,22.00,1500.00,336.30,4.10,2.10,0.33,
2015.00,11.00,22.00,1800.00,338.90,4.30,2.10,0.33,
2015.00,11.00,22.00,2100.00,340.20,4.80,0.40,0.00,
2015.00,11.00,23.00,0.00,334.00,3.70,2.00,0.00,
2015.00,11.00,23.00,300.00,347.00,4.80,-0.70,0.00,
2015.00,11.00,23.00,600.00,338.00,3.80,0.40,0.67,
2015.00,11.00,23.00,900.00,335.30,3.70,-0.20,0.00,
2015.00,11.00,23.00,1200.00,339.30,3.30,1.30,0.67,
2015.00,11.00,23.00,1500.00,335.60,2.60,1.40,0.00,
2015.00,11.00,23.00,1800.00,333.80,2.30,1.00,0.33,
2015.00,11.00,23.00,2100.00,330.70,1.90,1.40,0.33,
2015.00,11.00,24.00,0.00,336.00,1.80,0.90,0.00,
2015.00,11.00,24.00,300.00,333.10,1.60,-0.10,0.00,
2015.00,11.00,24.00,600.00,313.40,2.80,-0.70,0.00,
2015.00,11.00,24.00,900.00,320.90,1.80,0.50,0.00,
2015.00,11.00,24.00,1200.00,295.20,2.00,-0.10,0.00,
2015.00,11.00,24.00,1500.00,301.30,1.40,0.70,0.00,
2015.00,11.00,24.00,1800.00,301.40,1.00,0.90,0.00,
2015.00,11.00,24.00,2100.00,281.40,1.60,0.40,0.00,
2015.00,11.00,25.00,0.00,273.00,1.40,1.30,0.00,
2015.00,11.00,25.00,300.00,269.50,1.70,1.10,0.00,
2015.00,11.00,25.00,600.00,271.20,1.80,2.00,0.00,
2015.00,11.00,25.00,900.00,265.50,2.20,2.60,0.00,
2015.00,11.00,25.00,1200.00,262.20,2.40,3.10,0.00,
2015.00,11.00,25.00,1500.00,263.90,2.40,2.50,0.00,
2015.00,11.00,25.00,1800.00,260.20,2.70,2.20,0.00,
2015.00,11.00,25.00,2100.00,257.40,3.30,2.20,0.00,
2015.00,11.00,26.00,0.00,254.70,3.50,2.10,0.00,
2015.00,11.00,26.00,300.00,254.40,3.60,1.50,0.00,
2015.00,11.00,26.00,600.00,258.60,3.10,2.10,0.00,
2015.00,11.00,26.00,900.00,262.60,3.10,-0.30,0.00,
2015.00,11.00,26.00,1200.00,257.40,3.40,-3.40,0.00,
2015.00,11.00,26.00,1500.00,259.80,3.50,-4.90,0.33,
2015.00,11.00,26.00,1800.00,261.50,3.30,-5.30,1.33,
2015.00,11.00,26.00,2100.00,259.40,4.50,-2.30,1.00,
2015.00,11.00,27.00,0.00,268.10,4.00,-5.40,2.33,
2015.00,11.00,27.00,300.00,264.90,5.00,-7.10,3.00,
2015.00,11.00,27.00,600.00,303.30,4.40,0.20,1.67,
2015.00,11.00,27.00,900.00,321.40,14.60,2.10,1.33,
2015.00,11.00,27.00,1200.00,311.70,7.00,0.00,1.00,
2015.00,11.00,27.00,1500.00,308.40,5.50,0.60,1.00,
2015.00,11.00,27.00,1800.00,330.60,5.30,1.10,0.67,
2015.00,11.00,27.00,2100.00,309.20,3.60,-1.60,1.33,
2015.00,11.00,28.00,300.00,316.50,6.20,4.10,1.00,
2015.00,11.00,28.00,600.00,331.70,8.40,4.10,0.67,
2015.00,11.00,28.00,900.00,315.30,8.30,-1.30,1.33,
2015.00,11.00,28.00,1200.00,318.40,8.00,3.80,2.33,
2015.00,11.00,28.00,1500.00,325.90,12.50,8.10,1.00,
2015.00,11.00,28.00,1800.00,326.60,11.90,-3.70,2.33,
2015.00,11.00,28.00,2100.00,351.60,7.90,2.00,2.67,
2015.00,11.00,29.00,0.00,362.20,11.80,7.40,1.00,
2015.00,11.00,29.00,300.00,401.20,8.80,4.20,1.00,
2015.00,11.00,29.00,600.00,426.20,10.50,11.40,1.67,
2015.00,11.00,29.00,900.00,412.40,13.50,5.30,1.67,
2015.00,11.00,29.00,1200.00,426.20,14.50,1.20,2.00,
2015.00,11.00,29.00,1500.00,405.60,10.80,4.80,1.67,
2015.00,11.00,29.00,1800.00,448.30,20.20,-5.30,3.00,
2015.00,11.00,29.00,2100.00,462.00,15.90,-4.30,3.00,
2015.00,11.00,30.00,0.00,452.30,20.70,-0.90,3.00,
2015.00,11.00,30.00,300.00,439.20,25.40,-2.30,3.33,
2015.00,11.00,30.00,600.00,438.20,22.40,-2.50,5.00,
2015.00,11.00,30.00,900.00,525.30,5.30,-7.50,3.67,
2015.00,11.00,30.00,1200.00,544.90,2.90,0.20,2.33,
2015.00,11.00,30.00,1500.00,492.80,3.60,-1.60,1.67,
2015.00,11.00,30.00,1800.00,533.50,2.60,-2.20,2.33,
2015.00,11.00,30.00,2100.00,494.10,3.40,1.30,2.33,
2015.00,12.00,1.00,0.00,447.30,5.30,-0.30,2.33,
2015.00,12.00,1.00,300.00,442.50,3.30,0.40,3.00,
2015.00,12.00,1.00,600.00,440.80,3.50,0.20,1.00,
2015.00,12.00,1.00,900.00,495.40,3.90,-1.80,2.00,
2015.00,12.00,1.00,1200.00,527.40,2.20,0.30,3.00,
2015.00,12.00,1.00,1500.00,545.80,2.50,-2.50,3.67,
2015.00,12.00,1.00,1800.00,517.10,3.20,-2.30,2.67,
2015.00,12.00,1.00,2100.00,480.10,3.20,-1.50,3.67,
2015.00,12.00,2.00,0.00,456.90,3.40,-0.30,2.00,
2015.00,12.00,2.00,300.00,451.30,3.70,-0.50,2.00,
2015.00,12.00,2.00,600.00,444.80,2.10,-1.00,2.67,
2015.00,12.00,2.00,900.00,408.20,1.70,-3.40,1.33,
2015.00,12.00,2.00,1200.00,411.70,1.80,-3.90,2.33,
2015.00,12.00,2.00,1500.00,427.60,2.40,-2.30,2.33,
2015.00,12.00,2.00,1800.00,427.20,2.60,-3.20,1.67,
2015.00,12.00,2.00,2100.00,427.10,2.80,1.50,1.67,
2015.00,12.00,3.00,0.00,424.10,3.10,1.50,1.00,
2015.00,12.00,3.00,300.00,423.90,3.50,-1.90,1.33,
2015.00,12.00,3.00,600.00,406.10,2.70,-0.60,1.00,
2015.00,12.00,3.00,900.00,397.90,2.90,-0.40,0.33,
2015.00,12.00,3.00,1200.00,394.30,3.30,-1.80,0.33,
2015.00,12.00,3.00,1500.00,388.70,3.50,-1.50,0.33,
2015.00,12.00,3.00,1800.00,402.80,2.50,-0.40,1.00,
2015.00,12.00,4.00,0.00,379.00,4.90,-1.30,1.00,
2015.00,12.00,4.00,300.00,367.30,3.40,-0.10,2.33,
2015.00,12.00,4.00,600.00,373.80,4.90,-2.90,1.33,
2015.00,12.00,4.00,900.00,376.00,2.60,2.20,0.33,
2015.00,12.00,4.00,1200.00,376.70,4.20,-2.10,0.33,
2015.00,12.00,4.00,1500.00,381.40,3.70,0.20,0.67,
2015.00,12.00,4.00,1800.00,370.00,4.10,-1.30,0.33,
2015.00,12.00,4.00,2100.00,366.20,3.90,-3.80,1.67,
2015.00,12.00,5.00,0.00,373.70,4.30,1.50,1.33,
2015.00,12.00,5.00,300.00,390.40,4.80,1.10,1.33,
2015.00,12.00,5.00,600.00,385.90,6.10,-5.90,3.67,
2015.00,12.00,5.00,900.00,419.50,6.70,1.90,3.67,
2015.00,12.00,5.00,1200.00,410.30,6.30,-3.40,2.33,
2015.00,12.00,5.00,1500.00,435.50,5.60,-2.80,3.33,
2015.00,12.00,5.00,1800.00,471.40,5.00,-3.90,3.33,
2015.00,12.00,5.00,2100.00,464.50,5.00,-1.50,3.00,
2015.00,12.00,6.00,0.00,460.00,6.60,-0.30,2.00,
2015.00,12.00,6.00,300.00,464.30,6.90,-5.20,4.00,
2015.00,12.00,6.00,600.00,473.10,4.20,-5.10,2.67,
2015.00,12.00,6.00,900.00,509.60,3.80,-7.00,4.33,
2015.00,12.00,6.00,1200.00,506.70,3.40,1.10,4.33,
2015.00,12.00,6.00,1500.00,551.70,3.30,-1.70,3.67,
2015.00,12.00,6.00,1800.00,613.60,2.00,-2.80,3.67,
2015.00,12.00,6.00,2100.00,535.20,3.20,-1.80,3.67,
2015.00,12.00,7.00,0.00,528.10,3.60,4.00,3.33,
2015.00,12.00,7.00,300.00,563.30,4.80,-1.70,3.67,
2015.00,12.00,7.00,600.00,548.30,6.00,-2.30,3.33,
2015.00,12.00,7.00,900.00,592.10,6.20,-1.00,3.33,
2015.00,12.00,7.00,1200.00,628.20,2.60,0.40,3.67,
2015.00,12.00,7.00,1500.00,627.70,2.10,-0.80,3.67,
2015.00,12.00,7.00,1800.00,632.10,1.80,-1.20,3.67,
2015.00,12.00,7.00,2100.00,614.10,2.30,-0.60,2.33,
2015.00,12.00,8.00,0.00,615.40,1.80,-1.50,3.67,
2015.00,12.00,8.00,300.00,599.30,2.10,-1.70,2.67,
2015.00,12.00,8.00,600.00,578.20,2.20,0.30,1.67,
2015.00,12.00,8.00,900.00,568.00,2.30,-0.50,2.67,
2015.00,12.00,8.00,1200.00,547.40,2.20,-0.20,2.67,
2015.00,12.00,8.00,1500.00,533.00,1.60,-0.10,1.33,
2015.00,12.00,8.00,1800.00,516.70,2.20,1.30,1.00,
2015.00,12.00,8.00,2100.00,476.20,2.50,0.80,2.33,
2015.00,12.00,9.00,0.00,475.60,2.30,-1.70,2.33,
2015.00,12.00,9.00,300.00,468.20,3.30,-0.60,2.67,
2015.00,12.00,9.00,600.00,470.60,4.60,3.90,0.33,
2015.00,12.00,9.00,900.00,445.30,4.20,-0.10,1.00,
2015.00,12.00,9.00,1200.00,449.20,4.00,-1.90,1.33,
2015.00,12.00,9.00,1500.00,435.00,4.40,-0.30,2.33,
2015.00,12.00,9.00,1800.00,439.50,3.80,-3.90,3.33,
2015.00,12.00,10.00,0.00,460.90,7.80,1.30,3.33,
2015.00,12.00,10.00,300.00,473.10,7.80,-1.50,5.00,
2015.00,12.00,10.00,600.00,520.60,5.50,1.20,3.67,
2015.00,12.00,10.00,900.00,556.70,3.70,1.40,3.33,
2015.00,12.00,10.00,1200.00,591.10,2.80,-0.10,2.67,
2015.00,12.00,10.00,1500.00,612.20,3.60,-1.10,3.67,
2015.00,12.00,10.00,1800.00,620.30,3.10,-0.10,3.67,
2015.00,12.00,10.00,2100.00,630.20,3.60,-0.50,4.00,
2015.00,12.00,11.00,0.00,641.70,2.60,1.70,4.00,
2015.00,12.00,11.00,300.00,627.70,3.20,-1.10,3.00,
2015.00,12.00,11.00,600.00,612.30,3.20,-2.50,2.67,
2015.00,12.00,11.00,900.00,624.90,2.60,-2.60,3.33,
2015.00,12.00,11.00,1200.00,658.60,2.90,0.10,3.00,
2015.00,12.00,11.00,1500.00,636.30,2.80,-0.60,4.33,
2015.00,12.00,11.00,1800.00,661.10,2.80,-1.60,3.33,
2015.00,12.00,11.00,2100.00,651.40,2.30,0.40,3.00,
2015.00,12.00,12.00,0.00,654.20,2.60,1.10,2.67,
2015.00,12.00,12.00,300.00,625.60,2.10,-1.40,3.33,
2015.00,12.00,12.00,600.00,620.60,2.00,-0.20,2.67,
2015.00,12.00,12.00,900.00,591.10,1.60,0.00,1.67,
2015.00,12.00,12.00,1200.00,557.50,1.30,-0.40,2.00,
2015.00,12.00,12.00,1500.00,526.70,1.50,-1.80,2.33,
2015.00,12.00,12.00,1800.00,531.30,1.80,-0.40,2.00,
2015.00,12.00,12.00,2100.00,534.70,1.80,-0.50,2.00,
2015.00,12.00,13.00,0.00,520.70,2.50,-1.60,2.67,
2015.00,12.00,13.00,300.00,510.00,2.00,-1.60,2.67,
2015.00,12.00,13.00,600.00,527.20,2.20,-2.60,2.00,
2015.00,12.00,13.00,900.00,505.30,2.30,-2.30,2.00,
2015.00,12.00,13.00,1200.00,482.60,2.70,-0.90,1.67,
2015.00,12.00,13.00,1500.00,474.50,3.10,-0.30,1.00,
2015.00,12.00,13.00,1800.00,475.90,2.70,-0.30,0.33,
2015.00,12.00,13.00,2100.00,455.60,2.70,-0.10,0.67,
2015.00,12.00,14.00,0.00,425.00,2.50,-0.80,2.00,
2015.00,12.00,14.00,300.00,415.10,1.90,-0.30,2.00,
2015.00,12.00,14.00,600.00,397.20,2.40,-1.70,0.67,
2015.00,12.00,14.00,900.00,387.60,3.40,-0.60,1.00,
2015.00,12.00,14.00,1200.00,408.00,7.90,-2.70,3.00,
2015.00,12.00,14.00,1500.00,424.40,26.30,-10.80,4.33,
2015.00,12.00,14.00,1800.00,466.90,7.40,2.60,4.67,
2015.00,12.00,14.00,2100.00,509.70,3.70,-2.60,5.33,
2015.00,12.00,15.00,0.00,522.20,5.30,-2.20,4.67,
2015.00,12.00,15.00,300.00,496.10,5.00,-0.60,3.67,
2015.00,12.00,15.00,600.00,515.30,4.20,3.50,2.33,
2015.00,12.00,15.00,900.00,538.70,2.30,1.00,1.67,
2015.00,12.00,15.00,1200.00,533.80,2.30,-0.60,3.00,
2015.00,12.00,15.00,1500.00,506.20,2.60,2.10,3.33,
2015.00,12.00,15.00,1800.00,523.00,2.50,6.50,1.33,
2015.00,12.00,15.00,2100.00,514.50,1.90,-1.80,2.67,
2015.00,12.00,16.00,0.00,562.90,1.60,-2.90,3.67,
2015.00,12.00,16.00,300.00,603.90,1.30,4.00,3.00,
2015.00,12.00,16.00,600.00,575.50,1.30,1.40,0.33,
2015.00,12.00,16.00,900.00,562.60,1.10,2.60,0.33,
2015.00,12.00,16.00,1200.00,515.70,1.10,1.60,0.00,
2015.00,12.00,16.00,1500.00,490.40,0.70,1.70,0.33,
2015.00,12.00,16.00,1800.00,430.30,2.10,2.30,0.33,
2015.00,12.00,16.00,2100.00,422.90,3.20,2.50,0.33,
2015.00,12.00,17.00,0.00,399.40,3.30,0.00,0.33,
2015.00,12.00,17.00,300.00,438.90,4.30,3.80,0.33,
2015.00,12.00,17.00,600.00,435.00,4.40,0.80,0.33,
2015.00,12.00,17.00,900.00,445.20,2.60,-1.00,1.00,
2015.00,12.00,17.00,1200.00,471.70,2.70,-1.30,1.33,
2015.00,12.00,17.00,1500.00,468.40,2.50,-0.90,2.00,
2015.00,12.00,17.00,1800.00,485.90,2.40,-3.20,3.67,
2015.00,12.00,17.00,2100.00,459.60,3.10,-2.30,2.00,
2015.00,12.00,18.00,0.00,440.10,3.50,-1.00,1.67,
2015.00,12.00,18.00,300.00,420.70,3.30,-0.90,0.67,
2015.00,12.00,18.00,600.00,413.50,3.80,0.90,1.33,
2015.00,12.00,18.00,900.00,403.80,4.00,2.20,0.67,
2015.00,12.00,18.00,1200.00,403.80,3.90,0.50,0.67,
2015.00,12.00,18.00,1500.00,402.70,3.60,1.90,0.67,
2015.00,12.00,18.00,1800.00,394.70,3.50,1.50,0.67,
2015.00,12.00,18.00,2100.00,405.00,5.00,-0.20,2.67,
2015.00,12.00,19.00,0.00,391.80,4.90,-3.40,1.00,
2015.00,12.00,19.00,300.00,386.00,4.30,-1.40,0.67,
2015.00,12.00,19.00,600.00,367.30,4.40,-1.50,0.33,
2015.00,12.00,19.00,900.00,352.70,3.50,0.20,0.67,
2015.00,12.00,19.00,1200.00,365.70,4.60,-1.20,1.00,
2015.00,12.00,19.00,1500.00,415.40,8.40,0.20,3.33,
2015.00,12.00,19.00,1800.00,482.80,27.10,-0.30,3.67,
2015.00,12.00,19.00,2100.00,481.40,16.90,-1.20,4.00,
2015.00,12.00,20.00,0.00,461.70,19.10,3.20,4.00,
2015.00,12.00,20.00,300.00,445.10,16.40,-15.00,6.00,
